"Date","Demographic_category","Administered_Dose1","Series_Complete_Yes","Administered_Dose1_pct_agegroup","Series_Complete_Pop_pct_agegroup","census"
"2021-03-16","Ages_40-49_yrs",7003411,3911641,18.9,10.6,37058640
"2021-03-15","Ages_40-49_yrs",6865495,3849989,18.5,10.4,37058640
"2021-03-14","Ages_40-49_yrs",6702594,3779428,18.1,10.2,37058640
"2021-03-13","Ages_40-49_yrs",6487295,3685214,17.5,9.9,37058640
"2021-03-12","Ages_40-49_yrs",6230310,3567999,16.8,9.6,37058640
"2021-03-11","Ages_40-49_yrs",6030765,3483344,16.3,9.4,37058640
"2021-03-10","Ages_40-49_yrs",5858154,3410025,15.8,9.2,37058640
"2021-03-09","Ages_40-49_yrs",5727969,3350386,15.5,9,37058640
"2021-03-08","Ages_40-49_yrs",5622488,3297834,15.2,8.9,37058640
"2021-03-07","Ages_40-49_yrs",5500262,3240907,14.8,8.7,37058640
"2021-03-06","Ages_40-49_yrs",5344202,3163929,14.4,8.5,37058640
"2021-03-05","Ages_40-49_yrs",5181481,3089032,14,8.3,37058640
"2021-03-04","Ages_40-49_yrs",5056942,3029508,13.6,8.2,37058640
"2021-03-03","Ages_40-49_yrs",4963421,2977547,13.4,8,37058640
"2021-03-02","Ages_40-49_yrs",4867132,2928909,13.1,7.9,37058640
"2021-03-01","Ages_40-49_yrs",4784535,2887997,12.9,7.8,37058640
"2021-02-28","Ages_40-49_yrs",4691768,2836073,12.7,7.7,37058640
"2021-02-27","Ages_40-49_yrs",4577255,2755488,12.4,7.4,37058640
"2021-02-26","Ages_40-49_yrs",4481831,2679110,12.1,7.2,37058640
"2021-02-25","Ages_40-49_yrs",4397901,2602818,11.9,7,37058640
"2021-02-24","Ages_40-49_yrs",4332419,2541106,11.7,6.9,37058640
"2021-02-23","Ages_40-49_yrs",4279456,2491773,11.5,6.7,37058640
"2021-02-22","Ages_40-49_yrs",4246155,2461131,11.5,6.6,37058640
"2021-02-21","Ages_40-49_yrs",4205146,2414615,11.3,6.5,37058640
"2021-02-20","Ages_40-49_yrs",4142668,2337472,11.2,6.3,37058640
"2021-02-19","Ages_40-49_yrs",4081679,2267711,11,6.1,37058640
"2021-02-18","Ages_40-49_yrs",4014571,2193748,10.8,5.9,37058640
"2021-02-17","Ages_40-49_yrs",3962190,2136766,10.7,5.8,37058640
"2021-02-16","Ages_40-49_yrs",3920673,2100109,10.6,5.7,37058640
"2021-02-15","Ages_40-49_yrs",3898035,2077231,10.5,5.6,37058640
"2021-02-14","Ages_40-49_yrs",3839526,2025219,10.4,5.5,37058640
"2021-02-13","Ages_40-49_yrs",3750099,1926725,10.1,5.2,37058640
"2021-02-12","Ages_40-49_yrs",3666871,1820205,9.9,4.9,37058640
"2021-02-11","Ages_40-49_yrs",3595052,1731496,9.7,4.7,37058640
"2021-02-10","Ages_40-49_yrs",3537991,1656508,9.5,4.5,37058640
"2021-02-09","Ages_40-49_yrs",3476693,1586182,9.4,4.3,37058640
"2021-02-08","Ages_40-49_yrs",3434781,1548686,9.3,4.2,37058640
"2021-02-07","Ages_40-49_yrs",3381325,1499834,9.1,4,37058640
"2021-02-06","Ages_40-49_yrs",3304176,1402233,8.9,3.8,37058640
"2021-02-05","Ages_40-49_yrs",3215094,1296506,8.7,3.5,37058640
"2021-02-04","Ages_40-49_yrs",3151787,1218352,8.5,3.3,37058640
"2021-02-03","Ages_40-49_yrs",3089543,1143104,8.3,3.1,37058640
"2021-02-02","Ages_40-49_yrs",3047624,1098014,8.2,3,37058640
"2021-02-01","Ages_40-49_yrs",3017442,1078005,8.1,2.9,37058640
"2021-01-31","Ages_40-49_yrs",2960230,1040335,8,2.8,37058640
"2021-01-30","Ages_40-49_yrs",2872798,977412,7.8,2.6,37058640
"2021-01-29","Ages_40-49_yrs",2785075,903196,7.5,2.4,37058640
"2021-01-28","Ages_40-49_yrs",2698443,816666,7.3,2.2,37058640
"2021-01-27","Ages_40-49_yrs",2626258,740375,7.1,2,37058640
"2021-01-26","Ages_40-49_yrs",2563729,683053,6.9,1.8,37058640
"2021-01-25","Ages_40-49_yrs",2516679,665152,6.8,1.8,37058640
"2021-01-24","Ages_40-49_yrs",2450191,638547,6.6,1.7,37058640
"2021-01-23","Ages_40-49_yrs",2338940,600418,6.3,1.6,37058640
"2021-01-22","Ages_40-49_yrs",2243954,554015,6.1,1.5,37058640
"2021-01-21","Ages_40-49_yrs",2139311,487805,5.8,1.3,37058640
"2021-01-20","Ages_40-49_yrs",2059530,441053,5.6,1.2,37058640
"2021-01-19","Ages_40-49_yrs",2003487,414838,5.4,1.1,37058640
"2021-01-18","Ages_40-49_yrs",1964251,404633,5.3,1.1,37058640
"2021-01-17","Ages_40-49_yrs",1899958,392186,5.1,1.1,37058640
"2021-01-16","Ages_40-49_yrs",1791431,369369,4.8,1,37058640
"2021-01-15","Ages_40-49_yrs",1672492,334607,4.5,0.9,37058640
"2021-01-14","Ages_40-49_yrs",1566847,284565,4.2,0.8,37058640
"2021-01-13","Ages_40-49_yrs",1478777,230107,4,0.6,37058640
"2021-01-12","Ages_40-49_yrs",1399627,178575,3.8,0.5,37058640
"2021-01-11","Ages_40-49_yrs",1360276,161041,3.7,0.4,37058640
"2021-01-10","Ages_40-49_yrs",1305809,135172,3.5,0.4,37058640
"2021-01-09","Ages_40-49_yrs",1211565,80133,3.3,0.2,37058640
"2021-01-08","Ages_40-49_yrs",1113782,41202,3,0.1,37058640
"2021-01-07","Ages_40-49_yrs",1012616,18654,2.7,0.1,37058640
"2021-01-06","Ages_40-49_yrs",922928,7103,2.5,0,37058640
"2021-01-05","Ages_40-49_yrs",852973,2913,2.3,0,37058640
"2021-01-04","Ages_40-49_yrs",828699,2675,2.2,0,37058640
"2021-01-03","Ages_40-49_yrs",800853,2533,2.2,0,37058640
"2021-01-02","Ages_40-49_yrs",775434,2461,2.1,0,37058640
"2021-01-01","Ages_40-49_yrs",707806,2275,1.9,0,37058640
"2020-12-31","Ages_40-49_yrs",606236,1957,1.6,0,37058640
"2020-12-30","Ages_40-49_yrs",523512,1577,1.4,0,37058640
"2020-12-29","Ages_40-49_yrs",450201,1083,1.2,0,37058640
"2020-12-28","Ages_40-49_yrs",427518,943,1.2,0,37058640
"2020-12-27","Ages_40-49_yrs",408916,908,1.1,0,37058640
"2020-12-26","Ages_40-49_yrs",396625,884,1.1,0,37058640
"2020-12-25","Ages_40-49_yrs",359176,751,1,0,37058640
"2020-12-24","Ages_40-49_yrs",273486,590,0.7,0,37058640
"2020-12-23","Ages_40-49_yrs",200500,405,0.5,0,37058640
"2020-12-22","Ages_40-49_yrs",149244,329,0.4,0,37058640
"2020-12-21","Ages_40-49_yrs",124184,260,0.3,0,37058640
"2020-12-20","Ages_40-49_yrs",94946,161,0.3,0,37058640
"2020-12-19","Ages_40-49_yrs",45662,69,0.1,0,37058640
"2020-12-18","Ages_40-49_yrs",16663,18,0,0,37058640
"2020-12-17","Ages_40-49_yrs",3634,0,0,0,37058640
"2020-12-16","Ages_40-49_yrs",409,0,0,0,37058640
"2021-05-19","Ages_30-39_yrs",19951524,15010856,49.3,37.1,40488888
"2021-05-18","Ages_30-39_yrs",19853278,14842831,49,36.7,40488888
"2021-05-17","Ages_30-39_yrs",19785539,14730353,48.9,36.4,40488888
"2021-05-16","Ages_30-39_yrs",19705964,14586811,48.7,36,40488888
"2021-05-15","Ages_30-39_yrs",19590410,14381203,48.4,35.5,40488888
"2021-05-14","Ages_30-39_yrs",19455891,14121640,48.1,34.9,40488888
"2021-05-13","Ages_30-39_yrs",19353197,13903333,47.8,34.3,40488888
"2021-05-12","Ages_30-39_yrs",19241048,13668410,47.5,33.8,40488888
"2021-05-11","Ages_30-39_yrs",19151770,13486771,47.3,33.3,40488888
"2021-05-10","Ages_30-39_yrs",19040892,13298937,47,32.8,40488888
"2021-05-09","Ages_30-39_yrs",18910050,13059553,46.7,32.3,40488888
"2021-05-08","Ages_30-39_yrs",18766188,12765758,46.3,31.5,40488888
"2021-05-07","Ages_30-39_yrs",18610793,12459386,46,30.8,40488888
"2021-05-06","Ages_30-39_yrs",18426951,12139983,45.5,30,40488888
"2021-05-05","Ages_30-39_yrs",18241408,11857722,45.1,29.3,40488888
"2021-05-04","Ages_30-39_yrs",18128891,11668303,44.8,28.8,40488888
"2021-05-03","Ages_30-39_yrs",18063299,11555468,44.6,28.5,40488888
"2021-05-02","Ages_30-39_yrs",17979996,11430778,44.4,28.2,40488888
"2021-05-01","Ages_30-39_yrs",17832638,11202231,44,27.7,40488888
"2021-04-30","Ages_30-39_yrs",17593494,10882909,43.5,26.9,40488888
"2021-04-29","Ages_30-39_yrs",17407135,10619998,43,26.2,40488888
"2021-04-28","Ages_30-39_yrs",17221943,10374559,42.5,25.6,40488888
"2021-04-27","Ages_30-39_yrs",17056160,10171527,42.1,25.1,40488888
"2021-04-26","Ages_30-39_yrs",16920418,10038792,41.8,24.8,40488888
"2021-04-25","Ages_30-39_yrs",16738917,9858951,41.3,24.3,40488888
"2021-04-24","Ages_30-39_yrs",16498641,9599481,40.7,23.7,40488888
"2021-04-23","Ages_30-39_yrs",16248694,9331645,40.1,23,40488888
"2021-04-22","Ages_30-39_yrs",16002093,9066882,39.5,22.4,40488888
"2021-04-21","Ages_30-39_yrs",15764584,8839535,38.9,21.8,40488888
"2021-04-20","Ages_30-39_yrs",15557776,8660065,38.4,21.4,40488888
"2021-04-19","Ages_30-39_yrs",15393759,8543771,38,21.1,40488888
"2021-04-18","Ages_30-39_yrs",15201354,8389924,37.5,20.7,40488888
"2021-04-17","Ages_30-39_yrs",14877169,8153352,36.7,20.1,40488888
"2021-04-16","Ages_30-39_yrs",14560812,7918584,36,19.6,40488888
"2021-04-15","Ages_30-39_yrs",14213754,7686468,35.1,19,40488888
"2021-04-14","Ages_30-39_yrs",13890217,7460374,34.3,18.4,40488888
"2021-04-13","Ages_30-39_yrs",13590384,7265373,33.6,17.9,40488888
"2021-04-12","Ages_30-39_yrs",13336780,7095342,32.9,17.5,40488888
"2021-04-11","Ages_30-39_yrs",13051907,6905483,32.2,17.1,40488888
"2021-04-10","Ages_30-39_yrs",12692273,6654988,31.3,16.4,40488888
"2021-04-09","Ages_30-39_yrs",12295176,6393273,30.4,15.8,40488888
"2021-04-08","Ages_30-39_yrs",11907849,6164145,29.4,15.2,40488888
"2021-04-07","Ages_30-39_yrs",11570186,5964784,28.6,14.7,40488888
"2021-04-06","Ages_30-39_yrs",11292233,5809485,27.9,14.3,40488888
"2021-04-05","Ages_30-39_yrs",10652654,5462755,26.3,13.5,40488888
"2021-04-04","Ages_30-39_yrs",10650511,5460704,26.3,13.5,40488888
"2021-04-03","Ages_30-39_yrs",10644902,5455569,26.3,13.5,40488888
"2021-04-02","Ages_30-39_yrs",10278502,5276788,25.4,13,40488888
"2021-04-01","Ages_30-39_yrs",9941233,5119167,24.6,12.6,40488888
"2021-03-31","Ages_30-39_yrs",9671818,4995560,23.9,12.3,40488888
"2021-03-30","Ages_30-39_yrs",9454463,4893233,23.4,12.1,40488888
"2021-03-29","Ages_30-39_yrs",9314674,4822274,23,11.9,40488888
"2021-03-28","Ages_30-39_yrs",9114785,4724407,22.5,11.7,40488888
"2021-03-27","Ages_30-39_yrs",8860239,4595342,21.9,11.3,40488888
"2021-03-26","Ages_30-39_yrs",8581657,4482729,21.2,11.1,40488888
"2021-03-25","Ages_30-39_yrs",8303043,4381971,20.5,10.8,40488888
"2021-03-24","Ages_30-39_yrs",8081830,4303547,20,10.6,40488888
"2021-03-23","Ages_30-39_yrs",7876504,4232229,19.5,10.5,40488888
"2021-03-22","Ages_30-39_yrs",7735092,4176400,19.1,10.3,40488888
"2021-03-21","Ages_30-39_yrs",7554016,4110975,18.7,10.2,40488888
"2021-03-20","Ages_30-39_yrs",7297187,4020723,18,9.9,40488888
"2021-03-19","Ages_30-39_yrs",7053397,3941557,17.4,9.7,40488888
"2021-03-18","Ages_30-39_yrs",6860899,3877316,16.9,9.6,40488888
"2021-03-17","Ages_30-39_yrs",6662370,3806656,16.5,9.4,40488888
"2021-03-16","Ages_30-39_yrs",6498154,3733707,16,9.2,40488888
"2021-03-15","Ages_30-39_yrs",6373701,3679523,15.7,9.1,40488888
"2021-03-14","Ages_30-39_yrs",6226421,3613563,15.4,8.9,40488888
"2021-03-13","Ages_30-39_yrs",6038407,3533299,14.9,8.7,40488888
"2021-03-12","Ages_30-39_yrs",5818647,3429860,14.4,8.5,40488888
"2021-03-11","Ages_30-39_yrs",5646314,3358443,13.9,8.3,40488888
"2021-03-10","Ages_30-39_yrs",5498644,3296543,13.6,8.1,40488888
"2021-03-09","Ages_30-39_yrs",5383740,3245911,13.3,8,40488888
"2021-03-08","Ages_30-39_yrs",5284978,3194286,13.1,7.9,40488888
"2021-03-07","Ages_30-39_yrs",5176297,3144482,12.8,7.8,40488888
"2021-03-06","Ages_30-39_yrs",5040389,3076281,12.4,7.6,40488888
"2021-03-05","Ages_30-39_yrs",4899480,3010479,12.1,7.4,40488888
"2021-03-04","Ages_30-39_yrs",4791861,2958709,11.8,7.3,40488888
"2021-03-03","Ages_30-39_yrs",4711462,2912768,11.6,7.2,40488888
"2021-03-02","Ages_30-39_yrs",4629174,2870502,11.4,7.1,40488888
"2021-03-01","Ages_30-39_yrs",4556476,2833396,11.3,7,40488888
"2021-02-28","Ages_30-39_yrs",4476281,2786503,11.1,6.9,40488888
"2021-02-27","Ages_30-39_yrs",4375512,2712645,10.8,6.7,40488888
"2021-02-26","Ages_30-39_yrs",4293164,2645023,10.6,6.5,40488888
"2021-02-25","Ages_30-39_yrs",4220841,2576851,10.4,6.4,40488888
"2021-02-24","Ages_30-39_yrs",4161441,2521046,10.3,6.2,40488888
"2021-02-23","Ages_30-39_yrs",4113637,2477036,10.2,6.1,40488888
"2021-02-22","Ages_30-39_yrs",4084972,2449500,10.1,6,40488888
"2021-02-21","Ages_30-39_yrs",4047239,2407162,10,5.9,40488888
"2021-02-20","Ages_30-39_yrs",3991629,2336358,9.9,5.8,40488888
"2021-02-19","Ages_30-39_yrs",3936821,2271234,9.7,5.6,40488888
"2021-02-18","Ages_30-39_yrs",3877210,2203395,9.6,5.4,40488888
"2021-02-17","Ages_30-39_yrs",3830326,2147996,9.5,5.3,40488888
"2021-02-16","Ages_30-39_yrs",3794117,2113178,9.4,5.2,40488888
"2021-02-15","Ages_30-39_yrs",3774558,2092901,9.3,5.2,40488888
"2021-02-14","Ages_30-39_yrs",3723570,2043936,9.2,5,40488888
"2021-02-13","Ages_30-39_yrs",3643809,1949763,9,4.8,40488888
"2021-02-12","Ages_30-39_yrs",3569649,1850828,8.8,4.6,40488888
"2021-02-11","Ages_30-39_yrs",3507062,1767284,8.7,4.4,40488888
"2021-02-10","Ages_30-39_yrs",3457188,1696796,8.5,4.2,40488888
"2021-02-09","Ages_30-39_yrs",3402615,1631286,8.4,4,40488888
"2021-02-08","Ages_30-39_yrs",3364738,1597236,8.3,3.9,40488888
"2021-02-07","Ages_30-39_yrs",3314830,1548781,8.2,3.8,40488888
"2021-02-06","Ages_30-39_yrs",3245071,1453590,8,3.6,40488888
"2021-02-05","Ages_30-39_yrs",3165746,1353509,7.8,3.3,40488888
"2021-02-04","Ages_30-39_yrs",3109227,1277616,7.7,3.2,40488888
"2021-02-03","Ages_30-39_yrs",3051649,1204365,7.5,3,40488888
"2021-02-02","Ages_30-39_yrs",3014371,1160506,7.4,2.9,40488888
"2021-02-01","Ages_30-39_yrs",2986520,1140943,7.4,2.8,40488888
"2021-01-31","Ages_30-39_yrs",2934508,1102676,7.2,2.7,40488888
"2021-01-30","Ages_30-39_yrs",2853768,1038895,7,2.6,40488888
"2021-01-29","Ages_30-39_yrs",2772499,965394,6.8,2.4,40488888
"2021-01-28","Ages_30-39_yrs",2693111,880824,6.7,2.2,40488888
"2021-01-27","Ages_30-39_yrs",2627159,804669,6.5,2,40488888
"2021-01-26","Ages_30-39_yrs",2569528,747575,6.3,1.8,40488888
"2021-01-25","Ages_30-39_yrs",2527111,729344,6.2,1.8,40488888
"2021-01-24","Ages_30-39_yrs",2466707,700855,6.1,1.7,40488888
"2021-01-23","Ages_30-39_yrs",2362740,661704,5.8,1.6,40488888
"2021-01-22","Ages_30-39_yrs",2274614,613960,5.6,1.5,40488888
"2021-01-21","Ages_30-39_yrs",2177526,547275,5.4,1.4,40488888
"2021-01-20","Ages_30-39_yrs",2103231,498676,5.2,1.2,40488888
"2021-01-19","Ages_30-39_yrs",2052575,470912,5.1,1.2,40488888
"2021-01-18","Ages_30-39_yrs",2014907,459715,5,1.1,40488888
"2021-01-17","Ages_30-39_yrs",1952104,446046,4.8,1.1,40488888
"2021-01-16","Ages_30-39_yrs",1847888,420095,4.6,1,40488888
"2021-01-15","Ages_30-39_yrs",1734096,382145,4.3,0.9,40488888
"2021-01-14","Ages_30-39_yrs",1632061,326301,4,0.8,40488888
"2021-01-13","Ages_30-39_yrs",1543214,264380,3.8,0.7,40488888
"2021-01-12","Ages_30-39_yrs",1466585,205755,3.6,0.5,40488888
"2021-01-11","Ages_30-39_yrs",1428767,184514,3.5,0.5,40488888
"2021-01-10","Ages_30-39_yrs",1372759,153435,3.4,0.4,40488888
"2021-01-09","Ages_30-39_yrs",1278717,90962,3.2,0.2,40488888
"2021-01-08","Ages_30-39_yrs",1181535,46498,2.9,0.1,40488888
"2021-01-07","Ages_30-39_yrs",1079855,20599,2.7,0.1,40488888
"2021-01-06","Ages_30-39_yrs",990497,7916,2.4,0,40488888
"2021-01-05","Ages_30-39_yrs",919648,2999,2.3,0,40488888
"2021-01-04","Ages_30-39_yrs",895318,2713,2.2,0,40488888
"2021-01-03","Ages_30-39_yrs",867865,2570,2.1,0,40488888
"2021-01-02","Ages_30-39_yrs",841969,2470,2.1,0,40488888
"2021-01-01","Ages_30-39_yrs",771669,2303,1.9,0,40488888
"2020-12-31","Ages_30-39_yrs",668147,2029,1.7,0,40488888
"2020-12-30","Ages_30-39_yrs",582394,1709,1.4,0,40488888
"2020-12-29","Ages_30-39_yrs",505947,1271,1.2,0,40488888
"2020-12-28","Ages_30-39_yrs",482178,1149,1.2,0,40488888
"2020-12-27","Ages_30-39_yrs",462616,1113,1.1,0,40488888
"2020-12-26","Ages_30-39_yrs",448909,1072,1.1,0,40488888
"2020-12-25","Ages_30-39_yrs",408515,900,1,0,40488888
"2020-12-24","Ages_30-39_yrs",315474,703,0.8,0,40488888
"2020-12-23","Ages_30-39_yrs",234384,498,0.6,0,40488888
"2020-12-22","Ages_30-39_yrs",176271,407,0.4,0,40488888
"2020-12-21","Ages_30-39_yrs",146265,303,0.4,0,40488888
"2020-12-20","Ages_30-39_yrs",110655,179,0.3,0,40488888
"2020-12-19","Ages_30-39_yrs",53900,92,0.1,0,40488888
"2020-12-18","Ages_30-39_yrs",19798,25,0,0,40488888
"2020-12-17","Ages_30-39_yrs",4207,1,0,0,40488888
"2020-12-16","Ages_30-39_yrs",425,0,0,0,40488888
"2021-05-19","Ages_18-29_yrs",19849555,13973045,40.2,28.3,49352163
"2021-05-18","Ages_18-29_yrs",19715679,13766356,39.9,27.9,49352163
"2021-05-17","Ages_18-29_yrs",19628695,13630590,39.8,27.6,49352163
"2021-05-16","Ages_18-29_yrs",19527444,13457258,39.6,27.3,49352163
"2021-05-15","Ages_18-29_yrs",19377592,13210575,39.3,26.8,49352163
"2021-05-14","Ages_18-29_yrs",19199765,12895413,38.9,26.1,49352163
"2021-05-13","Ages_18-29_yrs",19060061,12626519,38.6,25.6,49352163
"2021-05-12","Ages_18-29_yrs",18911578,12337352,38.3,25,49352163
"2021-05-11","Ages_18-29_yrs",18790920,12114681,38.1,24.5,49352163
"2021-05-10","Ages_18-29_yrs",18646835,11884756,37.8,24.1,49352163
"2021-05-09","Ages_18-29_yrs",18477353,11603085,37.4,23.5,49352163
"2021-05-08","Ages_18-29_yrs",18293242,11257819,37.1,22.8,49352163
"2021-05-07","Ages_18-29_yrs",18095092,10892969,36.7,22.1,49352163
"2021-05-06","Ages_18-29_yrs",17861612,10523171,36.2,21.3,49352163
"2021-05-05","Ages_18-29_yrs",17642394,10202953,35.7,20.7,49352163
"2021-05-04","Ages_18-29_yrs",17500839,9988832,35.5,20.2,49352163
"2021-05-03","Ages_18-29_yrs",17419231,9858529,35.3,20,49352163
"2021-05-02","Ages_18-29_yrs",17310734,9718276,35.1,19.7,49352163
"2021-05-01","Ages_18-29_yrs",17121791,9470958,34.7,19.2,49352163
"2021-04-30","Ages_18-29_yrs",16817798,9132045,34.1,18.5,49352163
"2021-04-29","Ages_18-29_yrs",16580455,8851322,33.6,17.9,49352163
"2021-04-28","Ages_18-29_yrs",16350282,8594816,33.1,17.4,49352163
"2021-04-27","Ages_18-29_yrs",16140482,8390419,32.7,17,49352163
"2021-04-26","Ages_18-29_yrs",15972915,8263277,32.4,16.7,49352163
"2021-04-25","Ages_18-29_yrs",15748574,8094020,31.9,16.4,49352163
"2021-04-24","Ages_18-29_yrs",15447296,7853307,31.3,15.9,49352163
"2021-04-23","Ages_18-29_yrs",15135482,7597090,30.7,15.4,49352163
"2021-04-22","Ages_18-29_yrs",14827396,7351722,30,14.9,49352163
"2021-04-21","Ages_18-29_yrs",14526531,7144890,29.4,14.5,49352163
"2021-04-20","Ages_18-29_yrs",14271216,6979254,28.9,14.1,49352163
"2021-04-19","Ages_18-29_yrs",14071307,6870492,28.5,13.9,49352163
"2021-04-18","Ages_18-29_yrs",13835422,6730703,28,13.6,49352163
"2021-04-17","Ages_18-29_yrs",13439482,6516473,27.2,13.2,49352163
"2021-04-16","Ages_18-29_yrs",13050608,6303922,26.4,12.8,49352163
"2021-04-15","Ages_18-29_yrs",12639738,6102579,25.6,12.4,49352163
"2021-04-14","Ages_18-29_yrs",12251530,5900783,24.8,12,49352163
"2021-04-13","Ages_18-29_yrs",11898074,5715327,24.1,11.6,49352163
"2021-04-12","Ages_18-29_yrs",11595994,5550177,23.5,11.2,49352163
"2021-04-11","Ages_18-29_yrs",11271841,5373322,22.8,10.9,49352163
"2021-04-10","Ages_18-29_yrs",10857839,5139364,22,10.4,49352163
"2021-04-09","Ages_18-29_yrs",10404012,4899854,21.1,9.9,49352163
"2021-04-08","Ages_18-29_yrs",9964391,4690338,20.2,9.5,49352163
"2021-04-07","Ages_18-29_yrs",9597286,4512697,19.4,9.1,49352163
"2021-04-06","Ages_18-29_yrs",9314329,4378583,18.9,8.9,49352163
"2021-04-05","Ages_18-29_yrs",8694074,4083902,17.6,8.3,49352163
"2021-04-04","Ages_18-29_yrs",8693206,4083072,17.6,8.3,49352163
"2021-04-03","Ages_18-29_yrs",8689967,4079956,17.6,8.3,49352163
"2021-04-02","Ages_18-29_yrs",8347265,3936955,16.9,8,49352163
"2021-04-01","Ages_18-29_yrs",8028759,3810807,16.3,7.7,49352163
"2021-03-31","Ages_18-29_yrs",7771086,3715445,15.7,7.5,49352163
"2021-03-30","Ages_18-29_yrs",7567741,3634073,15.3,7.4,49352163
"2021-03-29","Ages_18-29_yrs",7433948,3577006,15.1,7.2,49352163
"2021-03-28","Ages_18-29_yrs",7247796,3499760,14.7,7.1,49352163
"2021-03-27","Ages_18-29_yrs",7010234,3400758,14.2,6.9,49352163
"2021-03-26","Ages_18-29_yrs",6750406,3312109,13.7,6.7,49352163
"2021-03-25","Ages_18-29_yrs",6499163,3233224,13.2,6.6,49352163
"2021-03-24","Ages_18-29_yrs",6303528,3173414,12.8,6.4,49352163
"2021-03-23","Ages_18-29_yrs",6124885,3118576,12.4,6.3,49352163
"2021-03-22","Ages_18-29_yrs",6002432,3076823,12.2,6.2,49352163
"2021-03-21","Ages_18-29_yrs",5844558,3026085,11.8,6.1,49352163
"2021-03-20","Ages_18-29_yrs",5619450,2956099,11.4,6,49352163
"2021-03-19","Ages_18-29_yrs",5412429,2895278,11,5.9,49352163
"2021-03-18","Ages_18-29_yrs",5249451,2846439,10.6,5.8,49352163
"2021-03-17","Ages_18-29_yrs",5080826,2792194,10.3,5.7,49352163
"2021-03-16","Ages_18-29_yrs",4947264,2738622,10,5.5,49352163
"2021-03-15","Ages_18-29_yrs",4839046,2694831,9.8,5.5,49352163
"2021-03-14","Ages_18-29_yrs",4713339,2635229,9.6,5.3,49352163
"2021-03-13","Ages_18-29_yrs",4562635,2573693,9.2,5.2,49352163
"2021-03-12","Ages_18-29_yrs",4387967,2492633,8.9,5.1,49352163
"2021-03-11","Ages_18-29_yrs",4252407,2439111,8.6,4.9,49352163
"2021-03-10","Ages_18-29_yrs",4139249,2392606,8.4,4.8,49352163
"2021-03-09","Ages_18-29_yrs",4046593,2354567,8.2,4.8,49352163
"2021-03-08","Ages_18-29_yrs",3964537,2311628,8,4.7,49352163
"2021-03-07","Ages_18-29_yrs",3879330,2274535,7.9,4.6,49352163
"2021-03-06","Ages_18-29_yrs",3774132,2222407,7.6,4.5,49352163
"2021-03-05","Ages_18-29_yrs",3663905,2171163,7.4,4.4,49352163
"2021-03-04","Ages_18-29_yrs",3580295,2131484,7.3,4.3,49352163
"2021-03-03","Ages_18-29_yrs",3520886,2095779,7.1,4.2,49352163
"2021-03-02","Ages_18-29_yrs",3459968,2063230,7,4.2,49352163
"2021-03-01","Ages_18-29_yrs",3404439,2033309,6.9,4.1,49352163
"2021-02-28","Ages_18-29_yrs",3345113,1995549,6.8,4,49352163
"2021-02-27","Ages_18-29_yrs",3269079,1938974,6.6,3.9,49352163
"2021-02-26","Ages_18-29_yrs",3206993,1887879,6.5,3.8,49352163
"2021-02-25","Ages_18-29_yrs",3153022,1835786,6.4,3.7,49352163
"2021-02-24","Ages_18-29_yrs",3106305,1791037,6.3,3.6,49352163
"2021-02-23","Ages_18-29_yrs",3069411,1755882,6.2,3.6,49352163
"2021-02-22","Ages_18-29_yrs",3046422,1733726,6.2,3.5,49352163
"2021-02-21","Ages_18-29_yrs",3014818,1699856,6.1,3.4,49352163
"2021-02-20","Ages_18-29_yrs",2970703,1643167,6,3.3,49352163
"2021-02-19","Ages_18-29_yrs",2928046,1591819,5.9,3.2,49352163
"2021-02-18","Ages_18-29_yrs",2881449,1538007,5.8,3.1,49352163
"2021-02-17","Ages_18-29_yrs",2841469,1491317,5.8,3,49352163
"2021-02-16","Ages_18-29_yrs",2813974,1462891,5.7,3,49352163
"2021-02-15","Ages_18-29_yrs",2798388,1444560,5.7,2.9,49352163
"2021-02-14","Ages_18-29_yrs",2757374,1405129,5.6,2.8,49352163
"2021-02-13","Ages_18-29_yrs",2695485,1330810,5.5,2.7,49352163
"2021-02-12","Ages_18-29_yrs",2637408,1254157,5.3,2.5,49352163
"2021-02-11","Ages_18-29_yrs",2589872,1189883,5.2,2.4,49352163
"2021-02-10","Ages_18-29_yrs",2551595,1135019,5.2,2.3,49352163
"2021-02-09","Ages_18-29_yrs",2508487,1083499,5.1,2.2,49352163
"2021-02-08","Ages_18-29_yrs",2477652,1056582,5,2.1,49352163
"2021-02-07","Ages_18-29_yrs",2437634,1016453,4.9,2.1,49352163
"2021-02-06","Ages_18-29_yrs",2382117,944048,4.8,1.9,49352163
"2021-02-05","Ages_18-29_yrs",2318749,869035,4.7,1.8,49352163
"2021-02-04","Ages_18-29_yrs",2274861,813248,4.6,1.6,49352163
"2021-02-03","Ages_18-29_yrs",2230021,757986,4.5,1.5,49352163
"2021-02-02","Ages_18-29_yrs",2201228,726742,4.5,1.5,49352163
"2021-02-01","Ages_18-29_yrs",2178870,711653,4.4,1.4,49352163
"2021-01-31","Ages_18-29_yrs",2135916,681218,4.3,1.4,49352163
"2021-01-30","Ages_18-29_yrs",2070420,635355,4.2,1.3,49352163
"2021-01-29","Ages_18-29_yrs",2006251,584155,4.1,1.2,49352163
"2021-01-28","Ages_18-29_yrs",1943096,526233,3.9,1.1,49352163
